# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 07(fld 06 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
1,1027,111,400
2,116,49,1720
2,184,67,1302
2,161,119,552
2,129,135,462
2,186,175,744
2,138,177,616
2,94,183,378
2,73,197,169
2,155,234,850
2,79,243,420
4,161,119,552
4,129,135,420
4,186,175,744
4,138,177,616
4,155,234,850
4,289,232,224
4,298,247,225
4,288,278,1254
4,268,304,1200
4,288,299,156
4,206,302,253
4,307,311,208
4,306,333,520
4,233,336,1350
5,1445,221,101
6,1408,168,170
6,1463,178,324
6,1479,182,180
6,1532,227,256
6,1468,255,308
6,1466,296,224
6,1389,342,420
6,1419,350,372
7,790,405,476
7,831,437,572
8,288,299,156
8,306,311,221
8,306,333,540
8,376,404,408
8,472,409,884
8,418,426,195
8,385,431,375
8,436,446,812
10,1502,396,154
10,1485,412,988
10,1551,453,1748
11,130,464,176
11,108,477,168
11,199,546,204
12,243,635,255
12,274,715,1326
12,272,756,800
12,172,750,272
12,222,788,861
13,1726,652,575
13,1663,685,1056
13,1723,687,861
13,1707,702,1258
13,1742,710,546
13,1765,733,255
13,1748,752,494
14,1318,707,255
14,1278,713,266
14,1315,724,285
14,1338,734,1170
15,1561,757,216
15,1651,791,312
15,1525,806,432
15,1519,850,320
16,277,714,378
16,427,749,2750
16,372,760,1020
16,273,757,187
16,333,794,506
16,340,817,220
16,444,859,1504
16,361,859,280
17,333,794,506
17,340,817,220
17,619,830,255
17,444,859,1504
17,361,859,280
17,587,915,195
17,657,1005,1044
17,608,1025,414
17,681,1023,289
17,591,1052,272
17,611,1062,156
18,1716,858,504
18,1654,942,306
18,1843,1055,2244
19,657,1005,1044
19,608,1025,391
19,681,1024,272
19,591,1052,255
19,611,1062,156
19,620,1104,2958
19,712,1102,396
20,1336,1093,759
20,1364,1103,340
20,1302,1106,540
20,1384,1126,238
20,1312,1135,1560
20,1415,1158,600
20,1256,1175,336
20,1229,1227,234
21,1832,1101,1258
21,1892,1106,576
21,1861,1114,231
21,1903,1130,169
21,1870,1152,756
21,1683,1246,700
21,1728,1283,3528
21,1673,1271,225
21,1683,1293,357
21,1785,1310,374
21,1769,1321,238
21,1730,1322,168
22,1256,1174,247
22,1315,1289,156
22,1278,1303,500
22,1210,1335,361
22,1238,1332,198
22,1304,1337,252
22,1297,1353,208
22,1222,1358,165
22,1206,1369,320
22,1310,1372,306
22,1274,1380,1023
22,1224,1380,216
22,1292,1411,1092
22,1199,1402,156
22,1262,1414,891
22,1219,1410,288
22,1224,1432,289
23,409,1279,980
23,364,1286,306
23,444,1298,754
23,465,1311,168
23,473,1349,180
23,464,1373,550
23,352,1377,396
23,403,1404,1521
23,452,1399,210
24,1716,1385,169
24,1746,1390,567
24,1677,1396,552
24,1708,1406,294
24,1783,1413,168
24,1694,1421,221
24,1666,1451,696
24,1808,1445,204
24,1787,1449,168
24,1735,1464,396
24,1794,1476,832
24,1684,1485,264
24,1711,1498,580
24,1742,1510,805
25,386,1716,3344
27,1305,1901,837
27,1344,1908,816
