# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/D - 06(fld 09 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1339,60,480
0,1382,88,672
0,1339,94,532
0,1408,105,304
1,1335,97,294
1,1409,105,588
1,1322,127,558
1,1451,136,160
1,1442,170,210
1,1340,187,240
1,1409,196,552
1,1367,196,210
2,1592,185,380
2,1531,185,324
2,1626,199,350
2,1549,210,506
2,1519,272,208
3,1782,322,299
3,1672,359,378
3,1729,362,646
3,1781,375,896
3,1676,384,500
3,1696,381,165
3,1711,412,266
4,575,302,972
4,532,314,928
4,627,324,216
4,518,345,156
4,641,354,496
4,579,420,272
4,613,430,357
5,779,320,252
5,757,334,928
5,703,337,320
5,794,341,288
5,712,363,256
5,691,401,180
5,821,402,210
5,769,422,560
5,719,433,930
5,814,429,168
5,779,432,204
5,745,442,182
6,235,498,945
6,261,548,462
6,141,545,208
6,106,550,320
6,256,577,462
6,169,576,255
6,108,586,340
6,228,602,320
6,134,615,432
6,185,616,198
6,197,636,210
6,285,646,294
7,1149,392,272
7,1118,401,238
7,1094,425,437
7,1021,428,195
7,1077,440,169
7,1049,444,627
7,1121,461,3233
7,1017,465,270
7,971,468,306
7,1056,489,1360
7,1185,485,150
7,1007,500,368
7,1147,494,165
7,1042,508,528
7,1097,503,165
7,1168,509,340
7,1066,521,405
7,1086,531,224
7,1035,573,210
7,1110,630,650
8,762,512,1530
8,852,515,187
8,852,540,578
8,820,538,176
8,882,557,195
8,821,562,210
8,798,564,132
8,892,588,192
8,913,602,140
8,890,627,192
8,752,666,230
9,656,507,360
9,625,541,144
9,645,551,650
9,727,579,357
9,640,584,513
9,707,700,10824
10,589,506,17176
10,656,507,360
10,624,541,182
10,645,551,650
10,636,584,665
10,529,608,221
10,440,627,494
10,592,701,1140
10,621,744,276
10,602,747,216
10,625,777,650
10,582,820,360
10,533,858,2597
11,685,696,2450
11,621,744,276
11,625,777,650
11,726,813,475
11,787,819,322
11,822,818,143
11,789,843,468
11,748,848,252
11,776,872,225
11,678,892,864
12,261,548,483
12,256,577,462
12,228,602,320
12,442,621,928
12,255,599,276
12,285,645,459
12,395,751,276
12,281,820,256
12,230,856,132
12,394,870,627
12,308,876,1040
12,417,888,1760
12,425,922,187
13,1246,960,12432
14,952,871,224
14,922,898,360
14,1058,922,392
14,938,926,598
14,906,936,1178
14,962,965,896
14,989,968,221
14,1138,974,1032
14,1050,973,168
14,913,990,506
14,957,999,338
15,281,820,256
15,230,856,144
15,394,870,627
15,308,876,1040
15,417,888,1760
15,425,922,187
15,313,928,360
15,337,939,437
15,414,933,198
15,319,952,325
16,1816,913,420
16,1841,932,621
16,1799,937,156
16,1791,953,168
16,1822,971,920
16,1939,979,198
16,1772,986,336
16,1796,998,459
16,1844,1007,169
16,1931,1017,1320
16,1786,1033,350
16,1873,1038,240
16,1891,1052,196
