# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 03(fld 03 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1643,149,418
0,1667,152,240
0,1559,175,1024
0,1671,227,1184
0,1517,245,180
1,1456,196,588
1,1420,199,361
1,1394,213,510
1,1479,220,520
1,1500,280,6767
1,1391,246,280
1,1399,271,399
1,1369,282,1092
1,1434,288,210
1,1395,320,624
1,1418,331,256
1,1462,348,198
1,1395,348,270
1,1441,360,483
1,1419,357,210
2,1496,348,360
2,1514,398,504
2,1580,400,128
2,1564,426,625
2,1652,433,391
2,1564,471,221
2,1610,481,462
2,1582,488,322
2,1612,507,627
2,1663,567,154
3,219,429,624
3,263,435,1088
3,181,464,336
3,289,526,160
4,1795,548,1176
4,1663,567,154
4,1765,584,168
4,1744,590,234
4,1670,591,132
4,1689,603,532
4,1765,609,528
4,1733,625,396
5,657,642,3888
5,626,632,806
5,596,674,644
5,684,699,2915
6,861,746,238
7,1401,753,621
7,1361,764,1107
7,1340,789,289
7,1414,793,216
7,1373,818,984
7,1399,841,252
7,1308,886,420
7,1347,894,496
7,1397,918,348
8,1776,812,252
8,1762,829,176
8,1846,831,288
8,1745,869,2303
8,1776,878,616
8,1773,914,598
8,1731,920,600
8,1759,948,234
8,1820,950,280
8,1845,953,176
8,1767,988,132
8,1820,990,156
8,1800,992,192
9,787,972,418
9,652,969,350
9,601,977,312
9,633,1009,195
10,1396,918,476
10,1405,953,380
10,1511,984,384
10,1405,990,342
10,1498,1016,231
11,549,1045,391
12,585,952,216
12,652,969,350
12,605,976,629
12,633,1009,195
12,722,1059,240
13,325,998,187
13,391,1004,380
13,351,1029,322
13,350,1054,180
13,331,1062,143
13,358,1069,560
13,240,1074,169
13,278,1085,195
13,298,1095,286
14,894,1015,294
14,865,1035,784
15,723,1059,156
15,735,1125,270
15,779,1135,162
15,756,1147,221
15,773,1166,494
15,690,1176,525
15,741,1183,240
16,1482,1092,441
17,1348,1131,216
17,1338,1161,195
17,1314,1173,238
17,1316,1221,182
18,1160,1142,255
18,1176,1153,315
18,1164,1183,299
18,1187,1194,240
18,1088,1231,357
19,1563,1242,2340
19,1582,1324,320
20,1148,1294,870
21,1335,1341,374
21,1374,1344,765
21,1312,1387,322
21,1401,1414,837
21,1319,1414,624
21,1342,1444,672
21,1371,1445,165
21,1425,1466,221
21,1433,1493,240
22,1581,1322,650
22,1559,1350,1443
22,1651,1355,2058
22,1606,1357,528
22,1663,1403,342
22,1639,1408,228
22,1621,1433,273
22,1482,1456,460
22,1649,1459,494
22,1577,1479,144
22,1602,1482,234
23,1580,1323,600
23,1651,1355,2632
23,1560,1351,1330
23,1606,1357,528
23,1788,1365,988
23,1741,1387,1161
23,1676,1383,143
23,1816,1392,264
23,1663,1403,342
23,1639,1408,228
23,1840,1431,572
23,1621,1433,260
23,1673,1442,546
23,1649,1459,494
23,1839,1459,180
23,1800,1472,210
23,1577,1479,144
23,1602,1482,234
23,1798,1487,204
23,1761,1522,216
23,1684,1549,208
23,1729,1612,187
23,1758,1627,320
23,1693,1630,322
24,1371,1445,165
24,1482,1456,460
24,1425,1464,273
24,1384,1464,180
24,1401,1502,1000
24,1433,1493,240
25,1475,1550,252
25,1405,1610,925
25,1496,1661,216
26,1758,1627,304
26,1693,1630,322
26,1753,1669,1480
26,1719,1710,3283
26,1712,1761,336
27,231,1618,756
27,184,1623,156
27,206,1660,493
27,176,1705,990
28,1593,1691,496
28,1572,1740,3969
29,1729,1612,187
29,1920,1621,360
29,1758,1627,320
29,1858,1640,720
29,1753,1669,1480
29,1862,1691,195
29,1725,1704,1088
29,1822,1730,768
29,1712,1760,357
29,1794,1763,180
30,955,1686,168
30,850,1694,160
30,904,1710,240
30,889,1706,170
30,928,1715,285
30,861,1734,2021
30,903,1734,176
30,877,1770,1247
30,915,1779,450
31,568,1639,192
31,486,1656,221
31,522,1656,336
31,551,1659,240
31,591,1671,1073
31,571,1665,621
31,617,1672,224
31,534,1682,330
31,480,1684,440
31,510,1685,336
31,561,1695,380
31,503,1707,420
31,506,1739,4898
31,527,1711,437
31,540,1749,546
31,548,1788,1080
31,612,1842,1240
31,666,1847,324
32,1314,1677,840
32,1378,1695,800
32,1405,1751,252
32,1374,1798,736
32,1295,1831,350
32,1397,1874,336
33,309,1785,550
33,340,1811,165
33,337,1826,336
33,311,1845,256
33,291,1850,256
33,336,1853,196
33,297,1872,2310
33,353,1865,192
33,300,1903,792
33,255,1904,285
34,1406,1744,1365
34,1374,1798,736
34,1474,1808,1218
34,1397,1874,336
34,1459,1874,320
34,1416,1881,294
35,1864,1863,260
35,1874,1919,187
36,732,1789,975
36,707,1826,221
36,610,1851,2146
36,676,1852,1806
36,738,1845,506
36,789,1863,506
36,632,1887,192
36,609,1892,240
36,783,1898,156
36,627,1943,816
36,722,1954,399
36,687,1964,238
37,974,1977,336
37,1000,1978,234
