# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 05(fld 01 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,682,129,380
0,704,146,285
0,646,160,208
0,556,177,585
0,694,187,1656
0,604,197,187
0,658,208,260
0,593,209,247
0,644,217,510
0,680,218,240
0,712,225,330
0,631,232,180
0,668,245,357
0,631,251,966
1,876,149,289
1,873,170,154
1,826,185,702
1,901,190,713
1,914,206,256
1,787,216,304
1,927,225,340
1,791,259,624
1,912,275,2451
1,801,279,255
1,833,313,1848
1,876,314,874
2,1062,470,154
2,1071,566,1764
2,1047,585,132
3,450,557,1517
3,423,597,168
4,1399,417,176
4,1420,430,442
4,1463,430,210
4,1376,447,1296
4,1492,459,180
4,1421,466,266
4,1360,467,396
4,1457,481,532
4,1389,477,252
4,1471,486,403
4,1498,487,350
4,1409,500,925
4,1356,504,384
4,1508,501,208
4,1376,518,231
4,1359,539,672
4,1512,543,1568
4,1505,562,682
4,1446,572,180
4,1524,575,144
4,1488,586,800
4,1531,592,266
4,1501,603,336
5,148,539,255
5,173,554,1935
5,118,552,1073
5,94,554,588
5,93,571,247
5,197,615,5915
5,77,583,240
5,103,607,336
5,116,607,144
5,143,619,527
5,139,666,156
5,162,667,182
6,840,591,2451
6,795,585,156
6,767,594,374
6,850,644,1320
6,736,632,208
6,838,680,616
6,792,712,1350
6,884,718,210
7,1135,657,704
7,1157,676,180
9,1359,748,252
10,837,680,644
10,792,713,1404
10,886,718,270
10,922,754,2565
10,768,773,160
10,913,837,342
11,1173,798,204
11,1076,810,651
11,1157,822,870
11,1118,851,247
11,1061,889,500
11,1091,891,240
12,1285,940,462
12,1305,949,231
12,1259,965,288
12,1316,976,180
13,1118,851,247
13,1061,889,500
13,1034,904,1575
13,1091,891,240
13,1056,905,285
13,1002,918,504
13,1113,917,252
13,1072,998,210
14,640,917,1092
14,571,932,416
14,636,941,154
14,664,959,1976
14,620,957,288
14,552,989,288
14,685,1003,204
14,561,1010,150
14,590,1032,1080
14,637,1041,676
14,662,1035,176
14,524,1046,170
14,526,1068,224
14,574,1073,1224
15,267,997,192
15,316,1008,600
16,267,997,192
16,173,1004,432
16,241,1118,247
17,571,932,416
17,427,973,525
17,552,989,288
17,421,1008,360
17,561,1010,150
17,462,1037,1887
17,524,1046,170
17,526,1068,224
17,570,1072,403
17,404,1089,1333
17,511,1092,420
17,574,1110,1040
17,441,1116,806
18,817,1116,1596
18,746,1181,1394
18,687,1178,306
18,840,1197,210
19,1049,1046,375
19,1115,1061,168
19,1136,1075,252
19,1101,1078,143
19,1035,1103,238
19,1177,1102,169
19,1061,1169,2112
19,1147,1201,304
19,1105,1207,860
19,1199,1217,240
20,1347,1132,806
20,1289,1145,1036
21,632,1106,357
21,574,1110,1040
21,608,1106,336
21,664,1131,1292
21,546,1135,323
21,629,1133,154
21,681,1180,1536
21,679,1217,1634
21,657,1251,361
21,587,1256,546
21,610,1255,204
21,620,1273,184
21,644,1295,616
21,556,1291,451
22,495,1145,864
22,508,1202,247
22,463,1218,225
22,512,1225,144
22,497,1250,1472
22,478,1268,272
22,500,1271,224
23,392,1199,391
23,280,1217,714
23,322,1252,323
23,246,1284,1326
24,1346,1132,864
