# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/B - 06(fld 04 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,542,53,168
0,449,78,252
0,534,103,540
0,572,101,224
0,504,141,775
1,763,105,266
1,819,120,168
2,901,161,806
2,898,260,506
3,1801,212,494
3,1850,227,357
3,1866,279,272
3,1849,289,168
4,959,269,210
4,953,286,195
4,947,307,240
4,1019,320,357
4,1070,327,323
4,941,327,156
4,1022,348,273
4,958,356,513
4,1002,354,300
4,1055,353,195
4,1042,368,651
4,969,378,999
4,1023,382,418
4,937,440,580
5,900,263,2537
5,804,266,255
5,787,285,238
5,774,308,704
5,780,330,702
5,853,353,1716
5,810,359,918
6,495,336,1600
6,537,347,182
6,573,366,1332
6,513,391,930
6,487,422,272
7,766,312,168
7,703,361,1326
7,650,355,690
7,629,396,1008
7,668,403,300
7,608,426,780
7,680,440,266
7,646,456,750
8,978,379,360
8,778,391,240
8,831,409,1632
8,876,409,240
8,936,431,1554
8,890,433,456
8,871,446,210
8,884,500,156
8,945,511,240
9,487,422,182
9,428,429,342
9,394,440,1376
9,360,453,182
9,458,510,156
10,818,533,2806
10,680,537,432
10,729,546,378
10,794,580,360
10,719,585,729
10,770,607,273
10,830,616,234
10,817,637,360
10,709,644,299
10,749,669,1332
10,796,665,285
11,883,499,195
11,945,511,273
11,925,520,336
11,976,541,432
11,950,553,324
11,1006,605,270
12,552,487,2385
12,546,502,418
12,542,530,768
12,574,531,350
12,604,538,280
12,548,550,266
12,605,623,182
12,609,634,240
13,1885,518,3010
13,1836,549,234
13,1921,552,357
13,1881,576,580
13,1831,601,238
13,1817,624,420
13,1940,623,323
13,1845,644,792
13,1905,659,252
13,1948,671,952
13,1852,666,209
13,1957,718,308
14,1031,588,187
14,1052,592,336
14,1071,601,154
14,1005,605,255
14,1079,625,330
14,1027,642,168
14,986,659,960
14,1071,659,144
15,749,669,1332
15,796,666,270
15,827,756,1530
15,773,768,560
16,1494,736,783
16,1506,756,336
16,1531,752,216
16,1491,809,2241
16,1523,788,432
16,1443,852,1692
16,1517,847,576
16,1488,871,408
16,1483,885,242
16,1523,897,360
17,1547,729,325
17,1571,742,460
17,1531,752,204
17,1572,770,572
17,1523,788,416
17,1574,793,625
17,1547,795,378
17,1540,817,144
17,1544,830,165
17,1526,845,187
17,1544,858,220
17,1633,864,399
17,1557,903,1224
17,1523,897,342
18,976,835,200
19,1869,795,192
19,1912,807,315
19,1896,827,1440
19,1997,839,1218
19,1946,853,231
19,1918,858,256
19,1831,857,204
19,1884,863,260
19,1784,863,252
19,1940,866,243
19,1931,891,1160
19,1879,893,391
19,2010,904,629
19,1913,905,323
19,1883,922,342
19,1864,936,340
19,1895,943,756
19,1930,992,2627
19,2014,988,216
21,766,877,624
21,743,899,247
21,807,912,252
22,1499,1059,2173
22,1365,1047,240
22,1436,1054,182
22,1399,1072,240
22,1579,1081,525
22,1536,1086,437
22,1448,1084,528
22,1496,1105,646
24,1164,1067,506
25,93,1057,304
25,87,1079,567
27,847,1098,143
27,821,1142,156
27,834,1201,520
28,614,1149,225
28,611,1184,270
29,509,1128,529
29,482,1163,1700
29,476,1229,360
31,1185,1213,414
31,1205,1218,140
31,1186,1240,210
31,1233,1278,684
31,1152,1319,432
31,1226,1332,1064
31,1280,1336,195
31,1269,1350,1591
31,1208,1372,228
31,1250,1381,304
32,201,1298,360
32,264,1340,3740
33,476,1229,360
33,373,1266,165
33,352,1274,805
33,392,1278,416
33,324,1288,550
33,404,1302,187
33,366,1321,506
33,333,1369,162
33,423,1393,1147
33,350,1397,130
34,1463,1286,462
34,1503,1314,1088
34,1466,1313,558
34,1431,1338,196
34,1478,1357,520
34,1526,1382,306
34,1421,1383,240
34,1488,1409,806
35,743,1324,192
35,712,1328,414
36,264,1341,3498
36,333,1369,162
36,262,1423,228
37,196,1513,306
37,213,1528,378
38,1281,1499,154
38,1256,1524,1260
38,1253,1560,874
38,1281,1561,264
38,1250,1576,475
38,1237,1599,336
39,196,1513,306
39,213,1528,378
39,245,1548,156
39,118,1550,176
39,141,1565,187
39,106,1576,306
39,202,1581,238
40,1250,1576,475
40,1237,1599,336
40,1331,1691,252
40,1348,1704,136
40,1334,1724,700
41,1485,1748,702
41,1581,1750,528
41,1453,1774,272
42,297,1800,594
43,1453,1775,224
43,1461,1814,924
43,1523,1805,594
43,1486,1818,285
43,1599,1845,156
43,1499,1852,770
43,1565,1866,224
43,1489,1877,252
43,1465,1900,816
44,554,1831,3762
45,174,1899,180
45,169,1916,240
45,234,1936,700
45,206,1947,360
45,157,1960,252
45,174,1972,440
