# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/A - 08(fld 11 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,426,274,2900
0,427,323,384
1,1458,274,1530
1,1513,273,1200
1,1435,309,154
1,1529,385,3696
1,1469,396,567
2,1603,328,256
2,1547,380,750
2,1585,393,420
3,703,417,176
3,770,433,270
3,687,445,342
4,1434,309,165
4,1469,397,588
4,1266,495,12426
4,1327,505,486
5,1512,518,360
5,1492,549,180
5,1558,563,238
5,1612,583,1296
5,1531,586,360
5,1554,630,756
7,1554,630,756
7,1611,713,170
7,1629,727,272
7,1591,725,264
7,1656,756,256
9,1734,718,210
10,1246,934,552
10,1282,955,204
10,994,974,170
10,977,982,315
10,1009,993,528
10,970,1004,228
10,1024,1201,10764
10,1068,1165,289
10,1155,1189,522
10,1227,1195,1036
11,912,1249,396
11,888,1289,4489
12,994,974,190
12,977,982,315
12,1009,992,576
12,970,1004,228
12,954,1152,256
12,1065,1164,621
12,1025,1200,11067
12,1066,1290,390
12,952,1304,432
12,1016,1322,961
12,973,1346,1116
13,1726,1273,220
13,1708,1311,304
13,1750,1336,180
13,1716,1344,320
13,1654,1426,16377
13,1504,1427,3380
13,1713,1475,168
14,1750,1336,180
14,1742,1491,550
14,1818,1503,224
14,1775,1533,180
15,1942,1461,255
15,1877,1475,208
15,1965,1501,1102
15,2005,1526,814
15,1954,1551,3248
16,1659,1432,11524
16,1493,1447,11336
16,1678,1486,1221
16,1713,1475,168
16,1548,1488,182
16,1456,1570,180
16,1488,1592,300
17,628,1591,255
19,717,1664,270
20,1060,1656,625
20,963,1657,315
20,1008,1674,336
20,980,1679,208
20,1083,1683,560
21,1775,1533,180
21,1782,1600,1504
21,1726,1615,2728
21,1653,1605,405
22,1792,1707,567
22,1814,1722,391
23,1186,1728,476
24,250,1782,216
24,308,1821,486
