# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/F - 02(fld 08 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1015,284,714
0,1107,285,210
0,968,297,624
0,1063,306,550
0,1106,311,532
0,1082,320,156
0,1061,337,160
0,992,338,126
0,1099,350,357
0,1076,348,182
0,1131,351,240
1,992,338,135
1,1099,350,374
1,1076,348,182
1,1131,351,255
1,1048,390,1210
2,1908,412,660
2,1939,414,240
3,627,333,5929
3,728,300,165
3,560,315,1323
3,468,350,189
3,542,453,3072
3,619,455,304
3,647,468,972
3,705,487,400
3,651,494,272
3,429,508,500
3,702,518,256
3,522,592,864
5,1639,784,320
8,1639,784,320
8,1662,801,1932
8,1611,811,168
8,1660,858,2394
8,1746,871,276
8,1689,892,255
8,1712,909,1900
9,612,717,1785
9,578,759,208
9,559,796,576
9,644,830,300
9,614,871,1935
9,668,858,198
9,654,874,420
9,651,890,170
9,633,907,1710
9,539,911,187
9,581,915,192
9,646,916,140
9,559,936,435
9,621,947,520
9,664,951,416
9,597,951,169
9,646,977,1088
9,442,988,598
9,412,987,630
9,473,998,506
10,682,745,4176
10,613,724,308
10,742,771,132
10,753,813,1596
10,717,827,616
10,644,830,300
10,677,836,391
10,744,845,360
10,700,857,320
10,668,858,198
10,769,869,468
10,698,871,600
10,620,877,392
10,654,874,420
10,671,878,437
10,651,890,170
10,769,901,572
10,633,908,1575
10,738,915,400
10,646,916,140
10,621,947,520
10,664,951,416
10,646,977,1088
11,959,909,208
11,973,925,713
11,994,953,288
11,965,967,378
11,969,994,792
12,761,816,144
12,769,869,468
12,769,901,572
12,891,966,450
12,924,984,990
13,1297,1132,529
13,1324,1166,247
14,634,908,1540
14,539,911,187
14,738,915,400
14,581,914,180
14,560,936,420
14,621,947,520
14,664,951,416
14,597,951,143
14,645,977,1071
14,458,993,2035
14,412,988,600
14,416,1013,1092
14,364,1016,289
14,488,1032,368
14,507,1031,336
14,529,1052,494
14,504,1051,195
14,373,1067,288
14,507,1072,378
14,358,1089,608
14,519,1091,759
14,507,1114,306
14,370,1118,475
14,466,1124,700
14,403,1141,1189
14,385,1139,399
14,414,1169,360
14,494,1167,272
14,444,1178,1020
14,474,1180,754
15,1297,1132,529
15,1321,1170,962
16,234,1269,357
16,247,1293,450
16,213,1295,560
16,259,1309,756
16,155,1337,176
17,1120,1395,544
17,1182,1415,225
17,1169,1433,324
17,1143,1447,1376
17,1174,1454,168
17,1028,1494,400
17,1187,1496,621
17,1150,1520,357
17,1078,1530,299
17,1135,1537,504
17,1165,1559,2880
17,1217,1629,891
18,55,1289,540
18,247,1293,450
18,213,1295,560
18,259,1309,756
18,155,1336,165
18,120,1378,690
18,156,1409,170
18,91,1409,266
18,178,1410,144
18,134,1418,308
18,122,1434,154
19,1330,1456,310
19,1379,1476,255
19,1356,1511,270
20,1215,1629,441
20,1278,1663,406
20,1257,1675,266
20,1241,1702,495
20,1267,1699,323
20,1363,1755,775
20,1232,1762,1209
20,1332,1782,192
20,1230,1791,285
21,1217,1629,891
21,1188,1671,1248
21,1241,1702,495
21,1232,1762,1209
21,1192,1802,1350
21,1230,1792,252
21,1161,1836,1764
22,1028,1494,400
22,697,1606,550
22,647,1632,4785
22,950,1660,456
22,796,1665,242
22,713,1665,224
22,908,1672,612
22,790,1686,966
22,771,1712,825
22,853,1713,480
22,683,1749,594
22,738,1770,868
22,918,1768,304
