# /data/jim/alex/VAC/UCH.48h.REF.plateA.n1_AM/C - 05(fld 12 wv Red - Cy5).tif
# cellNo,xcoord,ycoord,size
0,1189,91,182
1,330,193,2832
1,415,185,403
1,371,206,600
2,474,115,210
2,471,161,486
2,460,172,204
2,518,193,288
3,1550,155,1292
3,1743,159,475
3,1686,194,1023
3,1527,200,324
3,1515,220,195
3,1705,250,1944
3,1632,244,575
3,1583,264,546
3,1657,301,575
3,1616,301,408
4,1943,236,380
5,389,256,5200
5,274,234,342
5,205,251,702
5,325,267,1521
5,170,290,182
5,342,299,441
5,334,324,650
5,353,366,4464
5,407,342,304
5,313,355,850
5,199,359,952
5,266,378,1054
5,222,375,308
6,466,257,300
6,499,260,598
6,447,284,270
6,580,302,210
6,426,319,247
6,491,343,1598
6,438,353,216
6,495,371,1458
6,439,380,1024
6,539,377,256
6,565,391,272
6,552,415,143
6,467,416,168
6,484,427,323
6,580,449,2035
7,1510,365,176
7,1497,401,425
8,1657,302,624
8,1616,301,456
8,1724,330,320
8,1678,347,180
8,1601,387,1064
8,1735,426,1110
8,1703,456,625
8,1650,461,204
9,1904,323,990
9,1823,347,299
9,1832,373,1020
9,1803,383,483
9,1814,411,210
9,1843,419,432
9,1788,462,506
10,327,265,288
10,447,284,270
10,342,299,441
10,434,316,986
10,334,324,650
10,354,367,3876
10,407,342,304
10,480,348,504
10,438,353,216
10,439,380,1024
10,467,415,143
10,484,427,323
10,367,451,696
11,1511,365,140
11,1601,387,1064
11,1548,463,273
11,1535,471,675
11,1620,490,208
11,1605,512,285
12,650,390,374
12,698,439,984
13,1491,429,552
13,1472,466,416
13,1397,484,432
13,1430,515,506
14,467,416,168
14,484,427,340
14,365,457,1892
14,280,461,621
14,494,496,2376
14,273,504,529
14,411,521,546
15,1122,409,240
15,1153,415,552
15,1104,431,195
15,1238,450,666
15,1095,451,204
15,1080,459,224
15,1137,461,280
15,1162,468,198
15,1274,476,180
15,1118,483,150
15,1139,488,336
15,1064,492,304
15,1179,522,132
15,1259,531,225
15,1091,557,255
15,1193,560,304
15,1249,561,256
15,1126,585,378
15,1226,588,551
15,1158,600,1156
16,1472,466,416
16,1397,484,432
16,1430,515,506
16,1461,523,253
16,1476,548,1170
16,1380,558,336
17,1548,463,273
17,1650,461,192
17,1472,466,416
17,1535,472,650
17,1585,516,6887
17,1647,526,240
17,1476,548,1170
18,410,522,775
18,551,577,3696
18,457,577,551
18,432,578,361
18,450,614,294
18,477,620,552
18,532,629,165
18,454,638,660
18,498,638,390
18,487,661,322
18,449,688,3330
18,387,676,225
19,1477,548,1242
19,1601,672,196
20,972,573,210
20,1008,583,1360
20,941,592,1365
20,981,605,504
20,906,658,152
21,243,634,1258
21,314,660,2754
21,286,709,700
21,326,705,494
21,315,725,273
22,1600,625,648
22,1601,671,225
22,1645,711,1617
22,1675,747,1012
23,803,676,2970
23,764,704,324
24,1793,714,13300
24,1675,748,1196
24,1687,826,783
24,1766,829,198
26,348,363,6396
26,491,343,1598
26,406,342,323
26,313,355,875
26,437,353,225
26,494,371,1485
26,266,379,1120
26,439,380,1024
26,539,377,256
26,650,390,374
26,565,391,289
26,552,416,182
26,467,416,168
26,581,450,3478
26,484,427,340
26,698,439,984
26,364,457,1722
26,280,461,621
26,494,496,2464
26,273,504,529
26,411,521,520
26,551,576,3172
26,458,576,448
26,450,614,240
26,476,619,462
26,244,634,1360
26,453,638,588
26,314,660,2754
26,489,660,240
26,803,676,2970
26,450,688,3080
26,388,676,169
26,763,703,361
26,286,709,700
26,325,706,540
26,314,725,299
26,513,764,480
26,374,785,252
26,567,806,180
26,521,807,132
26,275,830,3337
26,486,828,375
26,335,846,504
26,396,854,192
26,305,956,360
27,374,784,418
27,480,794,154
27,568,805,208
27,521,807,156
27,487,828,416
27,335,846,528
27,533,848,180
27,396,854,192
28,1793,714,12800
28,1768,835,666
28,1804,873,504
29,1646,803,1088
29,1687,821,1080
29,1608,824,420
29,1660,838,414
29,1723,873,550
29,1598,883,195
30,981,873,238
30,1015,915,2688
31,976,884,1496
31,927,902,160
31,943,1012,336
32,1469,874,1640
32,1525,868,208
32,1431,890,650
32,1500,919,238
32,1533,946,1890
33,77,718,196
33,143,734,702
33,116,734,238
33,150,773,950
33,130,785,594
33,125,816,528
33,99,843,725
33,136,973,1728
33,146,1020,320
33,97,1034,483
34,927,902,160
35,316,960,2021
35,337,1013,192
35,418,1027,180
35,369,1039,575
35,397,1042,650
35,347,1050,156
35,463,1055,323
36,1278,999,189
36,1330,1001,338
36,1342,1019,240
38,1906,1000,238
38,1973,1019,210
38,1988,1037,196
38,1983,1076,168
38,1964,1091,297
38,1893,1125,272
39,146,1020,304
39,97,1034,483
39,116,1088,1120
40,972,573,210
40,1008,583,1360
40,941,592,1365
40,1126,585,378
40,1226,588,551
40,1158,600,1156
40,981,605,504
40,1601,672,182
40,1470,873,1722
40,1525,867,221
40,976,884,1496
40,1598,883,195
40,1431,891,676
40,1014,915,2632
40,927,902,160
40,1503,920,480
40,1533,946,1974
40,1445,1015,7742
40,1278,1000,171
40,1328,1001,286
40,1342,1019,240
40,1557,1021,208
40,1500,1027,195
40,1155,1059,3680
40,1548,1075,1254
40,1260,1104,1100
40,1131,1113,169
40,1464,1111,175
41,1448,1018,5609
41,1557,1021,208
